route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_id,wheelchair_accessible
0,1,Katowice Dworzec,0/102,0,0/1,17512,1_3826495,1
0,1,Katowice Dworzec,0/104,0,0/1,17512,1_3826497,1
0,1,Katowice Dworzec,0/106,0,0/1,17512,1_3826499,1
0,1,Katowice Dworzec,0/108,0,0/1,17512,1_3826501,1
0,1,Katowice Dworzec,0/110,0,0/1,17512,1_3826503,1
0,1,Katowice Dworzec,0/112,0,0/1,17512,1_3826505,1
0,1,Katowice Dworzec,0/114,0,0/1,17512,1_3826507,1
0,1,Katowice Dworzec,0/202,0,0/2,17512,1_3826509,1
0,1,Katowice Dworzec,0/204,0,0/2,17512,1_3826511,1
0,1,Katowice Dworzec,0/206,0,0/2,17512,1_3826513,1
0,1,Katowice Dworzec,0/208,0,0/2,17512,1_3826515,1
0,1,Katowice Dworzec,0/210,0,0/2,17512,1_3826517,1
0,1,Katowice Dworzec,0/212,0,0/2,17512,1_3826519,1
0,1,Katowice Dworzec,0/214,0,0/2,17512,1_3826521,1
0,1,Katowice Dworzec,0/302,0,0/3,17512,1_3826523,1
0,1,Katowice Dworzec,0/304,0,0/3,17512,1_3826525,1
0,1,Katowice Dworzec,0/306,0,0/3,17512,1_3826527,1
0,1,Pszczelnik Park,0/101,1,0/1,17513,1_3826494,1
0,1,Pszczelnik Park,0/103,1,0/1,17513,1_3826496,1
0,1,Pszczelnik Park,0/105,1,0/1,17513,1_3826498,1
0,1,Pszczelnik Park,0/107,1,0/1,17513,1_3826500,1
0,1,Pszczelnik Park,0/109,1,0/1,17513,1_3826502,1
0,1,Pszczelnik Park,0/111,1,0/1,17513,1_3826504,1
0,1,Pszczelnik Park,0/113,1,0/1,17513,1_3826506,1
0,1,Pszczelnik Park,0/201,1,0/2,17513,1_3826508,1
0,1,Pszczelnik Park,0/203,1,0/2,17513,1_3826510,1
0,1,Pszczelnik Park,0/205,1,0/2,17513,1_3826512,1
0,1,Pszczelnik Park,0/207,1,0/2,17513,1_3826514,1
0,1,Pszczelnik Park,0/209,1,0/2,17513,1_3826516,1
0,1,Pszczelnik Park,0/211,1,0/2,17513,1_3826518,1
0,1,Pszczelnik Park,0/213,1,0/2,17513,1_3826520,1
0,1,Pszczelnik Park,0/301,1,0/3,17513,1_3826522,1
0,1,Pszczelnik Park,0/303,1,0/3,17513,1_3826524,1
0,1,Pszczelnik Park,0/305,1,0/3,17513,1_3826526,1
0,2,Katowice Dworzec,0/102,0,0/1,17512,2_3826563,1
0,2,Katowice Dworzec,0/104,0,0/1,17512,2_3826565,1
0,2,Katowice Dworzec,0/106,0,0/1,17512,2_3826567,1
0,2,Katowice Dworzec,0/108,0,0/1,17512,2_3826569,1
0,2,Katowice Dworzec,0/110,0,0/1,17512,2_3826571,1
0,2,Katowice Dworzec,0/112,0,0/1,17512,2_3826573,1
0,2,Katowice Dworzec,0/114,0,0/1,17512,2_3826575,1
0,2,Katowice Dworzec,0/116,0,0/1,17512,2_3826577,1
0,2,Katowice Dworzec,0/118,0,0/1,17512,2_3826579,1
0,2,Katowice Dworzec,0/120,0,0/1,17512,2_3826581,1
0,2,Pszczelnik Park,0/101,1,0/1,17513,2_3826562,1
0,2,Pszczelnik Park,0/103,1,0/1,17513,2_3826564,1
0,2,Pszczelnik Park,0/105,1,0/1,17513,2_3826566,1
0,2,Pszczelnik Park,0/107,1,0/1,17513,2_3826568,1
0,2,Pszczelnik Park,0/109,1,0/1,17513,2_3826570,1
0,2,Pszczelnik Park,0/111,1,0/1,17513,2_3826572,1
0,2,Pszczelnik Park,0/113,1,0/1,17513,2_3826574,1
0,2,Pszczelnik Park,0/115,1,0/1,17513,2_3826576,1
0,2,Pszczelnik Park,0/117,1,0/1,17513,2_3826578,1
0,2,Pszczelnik Park,0/119,1,0/1,17513,2_3826580,1
0,7,Katowice Dworzec,0/102,0,0/1,17512,7_1841708,1
0,7,Katowice Dworzec,0/102,0,0/1,17512,7_3826301,1
0,7,Katowice Dworzec,0/104,0,0/1,17512,7_1841710,1
0,7,Katowice Dworzec,0/104,0,0/1,17512,7_3826303,1
0,7,Katowice Dworzec,0/106,0,0/1,17512,7_1841712,1
0,7,Katowice Dworzec,0/106,0,0/1,17512,7_3826305,1
0,7,Katowice Dworzec,0/108,0,0/1,17512,7_1841714,1
0,7,Katowice Dworzec,0/108,0,0/1,17512,7_3826307,1
0,7,Katowice Dworzec,0/110,0,0/1,17512,7_1841716,1
0,7,Katowice Dworzec,0/110,0,0/1,17512,7_3826309,1
0,7,Katowice Dworzec,0/112,0,0/1,17512,7_1841718,1
0,7,Katowice Dworzec,0/112,0,0/1,17512,7_3826311,1
0,7,Katowice Dworzec,0/114,0,0/1,17512,7_1841720,1
0,7,Katowice Dworzec,0/114,0,0/1,17512,7_3826313,1
0,7,Katowice Dworzec,0/116,0,0/1,17512,7_1841722,1
0,7,Katowice Dworzec,0/116,0,0/1,17512,7_3826315,1
0,7,Katowice Dworzec,0/118,0,0/1,17512,7_1841724,1
0,7,Katowice Dworzec,0/118,0,0/1,17512,7_3826317,1
0,7,Katowice Dworzec,0/120,0,0/1,17512,7_1841726,1
0,7,Katowice Dworzec,0/120,0,0/1,17512,7_3826319,1
0,7,Pszczelnik Park,0/101,1,0/1,17513,7_1841707,1
0,7,Pszczelnik Park,0/101,1,0/1,17513,7_3826300,1
0,7,Pszczelnik Park,0/103,1,0/1,17513,7_1841709,1
0,7,Pszczelnik Park,0/103,1,0/1,17513,7_3826302,1
0,7,Pszczelnik Park,0/105,1,0/1,17513,7_1841711,1
0,7,Pszczelnik Park,0/105,1,0/1,17513,7_3826304,1
0,7,Pszczelnik Park,0/107,1,0/1,17513,7_1841713,1
0,7,Pszczelnik Park,0/107,1,0/1,17513,7_3826306,1
0,7,Pszczelnik Park,0/109,1,0/1,17513,7_1841715,1
0,7,Pszczelnik Park,0/109,1,0/1,17513,7_3826308,1
0,7,Pszczelnik Park,0/111,1,0/1,17513,7_1841717,1
0,7,Pszczelnik Park,0/111,1,0/1,17513,7_3826310,1
0,7,Pszczelnik Park,0/113,1,0/1,17513,7_1841719,1
0,7,Pszczelnik Park,0/113,1,0/1,17513,7_3826312,1
0,7,Pszczelnik Park,0/115,1,0/1,17513,7_1841721,1
0,7,Pszczelnik Park,0/115,1,0/1,17513,7_3826314,1
0,7,Pszczelnik Park,0/117,1,0/1,17513,7_1841723,1
0,7,Pszczelnik Park,0/117,1,0/1,17513,7_3826316,1
0,7,Pszczelnik Park,0/119,1,0/1,17513,7_1841725,1
0,7,Pszczelnik Park,0/119,1,0/1,17513,7_3826318,1
1,1,Katowice Aleja Korfantego,1/101,1,1/1,26909,1_3827070,1
1,1,Katowice Aleja Korfantego,1/103,1,1/1,26909,1_3827072,1
1,1,Katowice Aleja Korfantego,1/105,1,1/1,26909,1_3827074,1
1,1,Katowice Aleja Korfantego,1/107,1,1/1,26909,1_3827076,1
1,1,Katowice Aleja Korfantego,1/109,1,1/1,26909,1_3827078,1
1,1,Katowice Aleja Korfantego,1/111,1,1/1,26909,1_3827080,1
1,1,Katowice Aleja Korfantego,1/113,1,1/1,26909,1_3827082,1
1,1,Katowice Aleja Korfantego,1/115,1,1/1,26909,1_3827084,1
1,1,Katowice Aleja Korfantego,1/201,1,1/2,26909,1_3827086,1
1,1,Katowice Aleja Korfantego,1/203,1,1/2,26909,1_3827088,1
1,1,Katowice Aleja Korfantego,1/205,1,1/2,26909,1_3827090,1
1,1,Katowice Aleja Korfantego,1/207,1,1/2,26909,1_3827092,1
1,1,Katowice Aleja Korfantego,1/209,1,1/2,26909,1_3827094,1
1,1,Katowice Aleja Korfantego,1/211,1,1/2,26909,1_3827096,1
1,1,Katowice Aleja Korfantego,1/213,1,1/2,26909,1_3827098,1
1,1,Katowice Aleja Korfantego,1/301,1,1/3,26909,1_3827100,1
1,1,Katowice Aleja Korfantego,1/303,1,1/3,26909,1_3827102,1
1,1,Katowice Aleja Korfantego,1/305,1,1/3,26909,1_3827104,1
1,1,Katowice Aleja Korfantego,1/307,1,1/3,26909,1_3827106,1
1,1,Katowice Aleja Korfantego,1/309,1,1/3,26909,1_3827108,1
1,1,Katowice Aleja Korfantego,1/311,1,1/3,26909,1_3827110,1
1,1,Katowice Aleja Korfantego,1/313,1,1/3,26909,1_3827112,1
1,1,Katowice Aleja Korfantego,1/401,1,1/4,26909,1_3827114,1
1,1,Katowice Aleja Korfantego,1/403,1,1/4,26909,1_3827116,1
1,1,Katowice Aleja Korfantego,1/405,1,1/4,26909,1_3827118,1
1,1,Katowice Aleja Korfantego,1/407,1,1/4,26909,1_3827120,1
1,1,Katowice Aleja Korfantego,1/409,1,1/4,26909,1_3827122,1
1,1,Katowice Aleja Korfantego,1/501,1,1/5,26909,1_3827124,1
1,1,Katowice Aleja Korfantego,1/503,1,1/5,26909,1_3827126,1
1,1,Katowice Aleja Korfantego,1/505,1,1/5,26909,1_3827128,1
1,1,Katowice Aleja Korfantego,1/507,1,1/5,26909,1_3827130,1
1,1,Tychy Szpital Wojewódzki,1/102,0,1/1,42070,1_3827071,1
1,1,Tychy Szpital Wojewódzki,1/104,0,1/1,42070,1_3827073,1
1,1,Tychy Szpital Wojewódzki,1/106,0,1/1,42070,1_3827075,1
1,1,Tychy Szpital Wojewódzki,1/108,0,1/1,42070,1_3827077,1
1,1,Tychy Szpital Wojewódzki,1/110,0,1/1,42070,1_3827079,1
1,1,Tychy Szpital Wojewódzki,1/112,0,1/1,42070,1_3827081,1
1,1,Tychy Szpital Wojewódzki,1/114,0,1/1,42070,1_3827083,1
1,1,Tychy Szpital Wojewódzki,1/116,0,1/1,42070,1_3827085,1
1,1,Tychy Szpital Wojewódzki,1/202,0,1/2,42070,1_3827087,1
1,1,Tychy Szpital Wojewódzki,1/204,0,1/2,42070,1_3827089,1
1,1,Tychy Szpital Wojewódzki,1/206,0,1/2,42070,1_3827091,1
1,1,Tychy Szpital Wojewódzki,1/208,0,1/2,42070,1_3827093,1
1,1,Tychy Szpital Wojewódzki,1/210,0,1/2,42070,1_3827095,1
1,1,Tychy Szpital Wojewódzki,1/212,0,1/2,42070,1_3827097,1
1,1,Tychy Szpital Wojewódzki,1/214,0,1/2,42070,1_3827099,1
1,1,Tychy Szpital Wojewódzki,1/302,0,1/3,42070,1_3827101,1
1,1,Tychy Szpital Wojewódzki,1/304,0,1/3,42070,1_3827103,1
1,1,Tychy Szpital Wojewódzki,1/306,0,1/3,42070,1_3827105,1
1,1,Tychy Szpital Wojewódzki,1/308,0,1/3,42070,1_3827107,1
1,1,Tychy Szpital Wojewódzki,1/310,0,1/3,42070,1_3827109,1
1,1,Tychy Szpital Wojewódzki,1/312,0,1/3,42070,1_3827111,1
1,1,Tychy Szpital Wojewódzki,1/314,0,1/3,42070,1_3827113,1
1,1,Tychy Szpital Wojewódzki,1/402,0,1/4,42070,1_3827115,1
1,1,Tychy Szpital Wojewódzki,1/404,0,1/4,42070,1_3827117,1
1,1,Tychy Szpital Wojewódzki,1/406,0,1/4,42070,1_3827119,1
1,1,Tychy Szpital Wojewódzki,1/408,0,1/4,42070,1_3827121,1
1,1,Tychy Szpital Wojewódzki,1/410,0,1/4,42070,1_3827123,1
1,1,Tychy Szpital Wojewódzki,1/502,0,1/5,42070,1_3827125,1
1,1,Tychy Szpital Wojewódzki,1/504,0,1/5,42070,1_3827127,1
1,1,Tychy Szpital Wojewódzki,1/506,0,1/5,42070,1_3827129,1
1,1,Tychy Szpital Wojewódzki,1/508,0,1/5,42070,1_3827131,1
1,2,Katowice Aleja Korfantego,1/101,1,1/1,26909,2_3827194,1
1,2,Katowice Aleja Korfantego,1/103,1,1/1,26909,2_3827196,1
1,2,Katowice Aleja Korfantego,1/105,1,1/1,26909,2_3827198,1
1,2,Katowice Aleja Korfantego,1/107,1,1/1,26909,2_3827200,1
1,2,Katowice Aleja Korfantego,1/109,1,1/1,26909,2_3827202,1
1,2,Katowice Aleja Korfantego,1/111,1,1/1,26909,2_3827204,1
1,2,Katowice Aleja Korfantego,1/113,1,1/1,26909,2_3827206,1
1,2,Katowice Aleja Korfantego,1/201,1,1/2,26909,2_3827208,1
1,2,Katowice Aleja Korfantego,1/203,1,1/2,26909,2_3827210,1
1,2,Katowice Aleja Korfantego,1/205,1,1/2,26909,2_3827212,1
1,2,Katowice Aleja Korfantego,1/207,1,1/2,26909,2_3827214,1
1,2,Katowice Aleja Korfantego,1/209,1,1/2,26909,2_3827216,1
1,2,Katowice Aleja Korfantego,1/211,1,1/2,26909,2_3827218,1
1,2,Katowice Aleja Korfantego,1/213,1,1/2,26909,2_3827220,1
1,2,Katowice Aleja Korfantego,1/301,1,1/3,26909,2_3827222,1
1,2,Katowice Aleja Korfantego,1/303,1,1/3,26909,2_3827224,1
1,2,Katowice Aleja Korfantego,1/305,1,1/3,26909,2_3827226,1
1,2,Katowice Aleja Korfantego,1/307,1,1/3,26909,2_3827228,1
1,2,Katowice Aleja Korfantego,1/309,1,1/3,26909,2_3827230,1
1,2,Katowice Aleja Korfantego,1/311,1,1/3,26909,2_3827232,1
1,2,Katowice Aleja Korfantego,1/401,1,1/4,26909,2_3827234,1
1,2,Katowice Aleja Korfantego,1/403,1,1/4,26909,2_3827236,1
1,2,Katowice Aleja Korfantego,1/405,1,1/4,26909,2_3827238,1
1,2,Katowice Aleja Korfantego,1/407,1,1/4,26909,2_3827240,1
1,2,Katowice Aleja Korfantego,1/409,1,1/4,26909,2_3827242,1
1,2,Katowice Aleja Korfantego,1/411,1,1/4,26909,2_3827244,1
1,2,Katowice Aleja Korfantego,1/413,1,1/4,26909,2_3827246,1
1,2,Tychy Szpital Wojewódzki,1/102,0,1/1,42070,2_3827195,1
1,2,Tychy Szpital Wojewódzki,1/104,0,1/1,42070,2_3827197,1
1,2,Tychy Szpital Wojewódzki,1/106,0,1/1,42070,2_3827199,1
1,2,Tychy Szpital Wojewódzki,1/108,0,1/1,42070,2_3827201,1
1,2,Tychy Szpital Wojewódzki,1/110,0,1/1,42070,2_3827203,1
1,2,Tychy Szpital Wojewódzki,1/112,0,1/1,42070,2_3827205,1
1,2,Tychy Szpital Wojewódzki,1/114,0,1/1,42070,2_3827207,1
1,2,Tychy Szpital Wojewódzki,1/202,0,1/2,42070,2_3827209,1
1,2,Tychy Szpital Wojewódzki,1/204,0,1/2,42070,2_3827211,1
1,2,Tychy Szpital Wojewódzki,1/206,0,1/2,42070,2_3827213,1
1,2,Tychy Szpital Wojewódzki,1/208,0,1/2,42070,2_3827215,1
1,2,Tychy Szpital Wojewódzki,1/210,0,1/2,42070,2_3827217,1
1,2,Tychy Szpital Wojewódzki,1/212,0,1/2,42070,2_3827219,1
1,2,Tychy Szpital Wojewódzki,1/214,0,1/2,42070,2_3827221,1
1,2,Tychy Szpital Wojewódzki,1/302,0,1/3,42070,2_3827223,1
1,2,Tychy Szpital Wojewódzki,1/304,0,1/3,42070,2_3827225,1
1,2,Tychy Szpital Wojewódzki,1/306,0,1/3,42070,2_3827227,1
1,2,Tychy Szpital Wojewódzki,1/308,0,1/3,42070,2_3827229,1
1,2,Tychy Szpital Wojewódzki,1/310,0,1/3,42070,2_3827231,1
1,2,Tychy Szpital Wojewódzki,1/312,0,1/3,42070,2_3827233,1
1,2,Tychy Szpital Wojewódzki,1/402,0,1/4,42070,2_3827235,1
1,2,Tychy Szpital Wojewódzki,1/404,0,1/4,42070,2_3827237,1
1,2,Tychy Szpital Wojewódzki,1/406,0,1/4,42070,2_3827239,1
1,2,Tychy Szpital Wojewódzki,1/408,0,1/4,42070,2_3827241,1
1,2,Tychy Szpital Wojewódzki,1/410,0,1/4,42070,2_3827243,1
1,2,Tychy Szpital Wojewódzki,1/412,0,1/4,42070,2_3827245,1
1,2,Tychy Szpital Wojewódzki,1/414,0,1/4,42070,2_3827247,1
1,7,Katowice Aleja Korfantego,1/101,1,1/1,26909,7_2150684,1
1,7,Katowice Aleja Korfantego,1/101,1,1/1,26909,7_3826674,1
1,7,Katowice Aleja Korfantego,1/103,1,1/1,26909,7_2150686,1
1,7,Katowice Aleja Korfantego,1/103,1,1/1,26909,7_3826676,1
1,7,Katowice Aleja Korfantego,1/105,1,1/1,26909,7_2150688,1
1,7,Katowice Aleja Korfantego,1/105,1,1/1,26909,7_3826678,1
1,7,Katowice Aleja Korfantego,1/107,1,1/1,26909,7_2150690,1
1,7,Katowice Aleja Korfantego,1/107,1,1/1,26909,7_3826680,1
1,7,Katowice Aleja Korfantego,1/109,1,1/1,26909,7_2150692,1
1,7,Katowice Aleja Korfantego,1/109,1,1/1,26909,7_3826682,1
1,7,Katowice Aleja Korfantego,1/111,1,1/1,26909,7_2150694,1
1,7,Katowice Aleja Korfantego,1/111,1,1/1,26909,7_3826684,1
1,7,Katowice Aleja Korfantego,1/113,1,1/1,26909,7_2150696,1
1,7,Katowice Aleja Korfantego,1/201,1,1/2,26909,7_2150698,1
1,7,Katowice Aleja Korfantego,1/201,1,1/2,26909,7_3826686,1
1,7,Katowice Aleja Korfantego,1/203,1,1/2,26909,7_2150700,1
1,7,Katowice Aleja Korfantego,1/203,1,1/2,26909,7_3826688,1
1,7,Katowice Aleja Korfantego,1/205,1,1/2,26909,7_2150702,1
1,7,Katowice Aleja Korfantego,1/205,1,1/2,26909,7_3826690,1
1,7,Katowice Aleja Korfantego,1/207,1,1/2,26909,7_2150704,1
1,7,Katowice Aleja Korfantego,1/207,1,1/2,26909,7_3826692,1
1,7,Katowice Aleja Korfantego,1/209,1,1/2,26909,7_2150706,1
1,7,Katowice Aleja Korfantego,1/209,1,1/2,26909,7_3826694,1
1,7,Katowice Aleja Korfantego,1/211,1,1/2,26909,7_2150708,1
1,7,Katowice Aleja Korfantego,1/211,1,1/2,26909,7_3826696,1
1,7,Katowice Aleja Korfantego,1/213,1,1/2,26909,7_2150710,1
1,7,Katowice Aleja Korfantego,1/213,1,1/2,26909,7_3826698,1
1,7,Katowice Aleja Korfantego,1/301,1,1/3,26909,7_2150712,1
1,7,Katowice Aleja Korfantego,1/301,1,1/3,26909,7_3826700,1
1,7,Katowice Aleja Korfantego,1/303,1,1/3,26909,7_2150714,1
1,7,Katowice Aleja Korfantego,1/303,1,1/3,26909,7_3826702,1
1,7,Katowice Aleja Korfantego,1/305,1,1/3,26909,7_2150716,1
1,7,Katowice Aleja Korfantego,1/305,1,1/3,26909,7_3826704,1
1,7,Katowice Aleja Korfantego,1/307,1,1/3,26909,7_2150718,1
1,7,Katowice Aleja Korfantego,1/307,1,1/3,26909,7_3826706,1
1,7,Katowice Aleja Korfantego,1/309,1,1/3,26909,7_2150720,1
1,7,Katowice Aleja Korfantego,1/309,1,1/3,26909,7_3826708,1
1,7,Katowice Aleja Korfantego,1/311,1,1/3,26909,7_2150722,1
1,7,Katowice Aleja Korfantego,1/311,1,1/3,26909,7_3826710,1
1,7,Katowice Aleja Korfantego,1/313,1,1/3,26909,7_3826712,1
1,7,Tychy Szpital Wojewódzki,1/102,0,1/1,26908,7_2150685,1
1,7,Tychy Szpital Wojewódzki,1/102,0,1/1,42070,7_3826675,1
1,7,Tychy Szpital Wojewódzki,1/104,0,1/1,26908,7_2150687,1
1,7,Tychy Szpital Wojewódzki,1/104,0,1/1,42070,7_3826677,1
1,7,Tychy Szpital Wojewódzki,1/106,0,1/1,26908,7_2150689,1
1,7,Tychy Szpital Wojewódzki,1/106,0,1/1,42070,7_3826679,1
1,7,Tychy Szpital Wojewódzki,1/108,0,1/1,26908,7_2150691,1
1,7,Tychy Szpital Wojewódzki,1/108,0,1/1,42070,7_3826681,1
1,7,Tychy Szpital Wojewódzki,1/110,0,1/1,26908,7_2150693,1
1,7,Tychy Szpital Wojewódzki,1/110,0,1/1,42070,7_3826683,1
1,7,Tychy Szpital Wojewódzki,1/112,0,1/1,26908,7_2150695,1
1,7,Tychy Szpital Wojewódzki,1/112,0,1/1,42070,7_3826685,1
1,7,Tychy Szpital Wojewódzki,1/114,0,1/1,26908,7_2150697,1
1,7,Tychy Szpital Wojewódzki,1/202,0,1/2,26908,7_2150699,1
1,7,Tychy Szpital Wojewódzki,1/202,0,1/2,42070,7_3826687,1
1,7,Tychy Szpital Wojewódzki,1/204,0,1/2,26908,7_2150701,1
1,7,Tychy Szpital Wojewódzki,1/204,0,1/2,42070,7_3826689,1
1,7,Tychy Szpital Wojewódzki,1/206,0,1/2,26908,7_2150703,1
1,7,Tychy Szpital Wojewódzki,1/206,0,1/2,42070,7_3826691,1
1,7,Tychy Szpital Wojewódzki,1/208,0,1/2,26908,7_2150705,1
1,7,Tychy Szpital Wojewódzki,1/208,0,1/2,42070,7_3826693,1
1,7,Tychy Szpital Wojewódzki,1/210,0,1/2,26908,7_2150707,1
1,7,Tychy Szpital Wojewódzki,1/210,0,1/2,42070,7_3826695,1
1,7,Tychy Szpital Wojewódzki,1/212,0,1/2,26908,7_2150709,1
1,7,Tychy Szpital Wojewódzki,1/212,0,1/2,42070,7_3826697,1
1,7,Tychy Szpital Wojewódzki,1/214,0,1/2,26908,7_2150711,1
1,7,Tychy Szpital Wojewódzki,1/214,0,1/2,42070,7_3826699,1
1,7,Tychy Szpital Wojewódzki,1/302,0,1/3,26908,7_2150713,1
1,7,Tychy Szpital Wojewódzki,1/302,0,1/3,42070,7_3826701,1
1,7,Tychy Szpital Wojewódzki,1/304,0,1/3,26908,7_2150715,1
1,7,Tychy Szpital Wojewódzki,1/304,0,1/3,42070,7_3826703,1
1,7,Tychy Szpital Wojewódzki,1/306,0,1/3,26908,7_2150717,1
1,7,Tychy Szpital Wojewódzki,1/306,0,1/3,42070,7_3826705,1
1,7,Tychy Szpital Wojewódzki,1/308,0,1/3,26908,7_2150719,1
1,7,Tychy Szpital Wojewódzki,1/308,0,1/3,42070,7_3826707,1
1,7,Tychy Szpital Wojewódzki,1/310,0,1/3,26908,7_2150721,1
1,7,Tychy Szpital Wojewódzki,1/310,0,1/3,42070,7_3826709,1
1,7,Tychy Szpital Wojewódzki,1/312,0,1/3,26908,7_2150723,1
1,7,Tychy Szpital Wojewódzki,1/312,0,1/3,42070,7_3826711,1
1,7,Tychy Szpital Wojewódzki,1/314,0,1/3,42070,7_3826713,1
10,1,Katowice Sądowa,10/110,0,9/1+10/1,46067,1_3482276,1
10,1,Katowice Sądowa,10/112,0,9/1+10/1,46067,1_3482278,1
10,1,Katowice Sądowa,10/201,0,10/2+9/2,46070,1_3482236,1
10,1,Katowice Sądowa,10/202,0,10/2+9/2,46067,1_3482237,1
10,1,Katowice Sądowa,10/203,0,10/2+9/2,46067,1_3482238,1
10,1,Katowice Sądowa,10/204,0,10/2+9/2,46067,1_3482239,1
10,1,Katowice Sądowa,10/205,0,10/2+9/2,46067,1_3482240,1
10,1,Katowice Sądowa,10/206,0,10/2+9/2,46067,1_3482241,1
10,1,Katowice Sądowa,10/207,0,10/2+9/2,46067,1_3482242,1
10,1,Katowice Sądowa,10/208,0,10/2+9/2,46067,1_3482243,1
10,1,Katowice Sądowa,10/209,0,10/2+9/2,46067,1_3482244,1
10,1,Katowice Sądowa,10/211,0,10/2+9/2,46067,1_3482246,1
10,1,Katowice Sądowa,10/310,0,9/3+10/3,46067,1_3482289,1
10,1,Katowice Sądowa,10/312,0,9/3+10/3,46071,1_3482291,1
10,1,Katowice Sądowa,10/401,0,10/4,46070,1_3482248,1
10,1,Katowice Sądowa,10/402,0,10/4,46067,1_3482249,1
10,1,Katowice Sądowa,10/403,0,10/4,46067,1_3482250,1
10,1,Katowice Sądowa,10/404,0,10/4,46067,1_3482251,1
10,1,Katowice Sądowa,10/405,0,10/4,46067,1_3482252,1
10,1,Katowice Sądowa,10/406,0,10/4,46067,1_3482253,1
10,1,Katowice Sądowa,10/407,0,10/4,46067,1_3482254,1
10,1,Katowice Sądowa,10/408,0,10/4,46067,1_3482255,1
10,1,Katowice Sądowa,10/409,0,10/4,46071,1_3482256,1
10,1,Katowice Sądowa,10/601,0,10/6+9/6,46070,1_3482257,1
10,1,Katowice Sądowa,10/602,0,10/6+9/6,46067,1_3482258,1
10,1,Katowice Sądowa,10/603,0,10/6+9/6,46067,1_3482259,1
10,1,Katowice Sądowa,10/604,0,10/6+9/6,46067,1_3482260,1
10,1,Katowice Sądowa,10/605,0,10/6+9/6,46067,1_3482261,1
10,1,Katowice Sądowa,10/606,0,10/6+9/6,46067,1_3482262,1
10,1,Katowice Sądowa,10/607,0,10/6+9/6,46067,1_3482263,1
10,1,Katowice Sądowa,10/608,0,10/6+9/6,46067,1_3482264,1
10,1,Katowice Sądowa,10/609,0,10/6+9/6,46067,1_3482265,1
10,2,Katowice Sądowa,10/102,0,9/1+10/1,46067,2_3482314,1
10,2,Katowice Sądowa,10/104,0,9/1+10/1,46067,2_3482316,1
10,2,Katowice Sądowa,10/106,0,9/1+10/1,46067,2_3482318,1
10,2,Katowice Sądowa,10/108,0,9/1+10/1,46067,2_3482320,1
10,2,Katowice Sądowa,10/110,0,9/1+10/1,46067,2_3482322,1
10,2,Katowice Sądowa,10/112,0,9/1+10/1,46067,2_3482324,1
10,2,Katowice Sądowa,10/201,0,10/2+9/2,46070,2_3482301,1
10,2,Katowice Sądowa,10/203,0,10/2+9/2,46067,2_3482303,1
10,2,Katowice Sądowa,10/205,0,10/2+9/2,46067,2_3482305,1
10,2,Katowice Sądowa,10/207,0,10/2+9/2,46067,2_3482307,1
10,2,Katowice Sądowa,10/209,0,10/2+9/2,46067,2_3482309,1
10,2,Katowice Sądowa,10/211,0,10/2+9/2,46067,2_3482311,1
10,2,Katowice Sądowa,10/302,0,9/3+10/3,46067,2_3482327,1
10,2,Katowice Sądowa,10/304,0,9/3+10/3,46067,2_3482329,1
10,2,Katowice Sądowa,10/306,0,9/3+10/3,46067,2_3482331,1
10,2,Katowice Sądowa,10/308,0,9/3+10/3,46067,2_3482333,1
10,2,Katowice Sądowa,10/310,0,9/3+10/3,46067,2_3482335,1
10,2,Katowice Sądowa,10/312,0,9/3+10/3,46071,2_3482337,1
10,7,Katowice Sądowa,10/102,0,9/1+10/1,23540,7_1874004,1
10,7,Katowice Sądowa,10/102,0,9/1+10/1,46067,7_3482527,1
10,7,Katowice Sądowa,10/104,0,9/1+10/1,23540,7_1874005,1
10,7,Katowice Sądowa,10/104,0,9/1+10/1,46067,7_3482529,1
10,7,Katowice Sądowa,10/106,0,9/1+10/1,23540,7_1874006,1
10,7,Katowice Sądowa,10/106,0,9/1+10/1,46067,7_3482531,1
10,7,Katowice Sądowa,10/108,0,9/1+10/1,23540,7_1874007,1
10,7,Katowice Sądowa,10/108,0,9/1+10/1,46067,7_3482533,1
10,7,Katowice Sądowa,10/110,0,9/1+10/1,23540,7_1874008,1
10,7,Katowice Sądowa,10/110,0,9/1+10/1,46067,7_3482535,1
10,7,Katowice Sądowa,10/112,0,9/1+10/1,23540,7_1874009,1
10,7,Katowice Sądowa,10/112,0,9/1+10/1,46067,7_3482537,1
10,7,Katowice Sądowa,10/201,0,10/2+9/2,23543,7_1873998,1
10,7,Katowice Sądowa,10/201,0,10/2+9/2,46070,7_3482514,1
10,7,Katowice Sądowa,10/203,0,10/2+9/2,23540,7_1873999,1
10,7,Katowice Sądowa,10/203,0,10/2+9/2,46067,7_3482516,1
10,7,Katowice Sądowa,10/205,0,10/2+9/2,23540,7_1874000,1
10,7,Katowice Sądowa,10/205,0,10/2+9/2,46067,7_3482518,1
10,7,Katowice Sądowa,10/207,0,10/2+9/2,23540,7_1874001,1
10,7,Katowice Sądowa,10/207,0,10/2+9/2,46067,7_3482520,1
10,7,Katowice Sądowa,10/209,0,10/2+9/2,23540,7_1874002,1
10,7,Katowice Sądowa,10/209,0,10/2+9/2,46067,7_3482522,1
10,7,Katowice Sądowa,10/211,0,10/2+9/2,23540,7_1874003,1
